"","Datum","Klant","Technische.tekening","Aantal","Materiaal","Levertermijn","Productiedatum","Complexiteit","Snijlijn","Kosten"
"2295",2016-11-03,"Kimble Building Site Logistics",TRUE,181,"RVS 7mm",5,2016-11-05,3,1,724
"2296",2016-11-03,"DTMetal",TRUE,84,"Staal 7mm",5,2016-11-05,2,5,588
"2297",2016-11-03,"Uniebouw Isolatietechnologie",TRUE,72,"Staal 7mm",5,2016-11-05,4,10,1008
"2298",2016-10-30,"Metaal Combinatie Kanfort",TRUE,127,"RVS 10mm",10,2016-11-06,9,5,1778
"2299",2016-10-30,"Office Builders",TRUE,161,"RVS 7mm",10,2016-11-06,4,3,1127
"2300",2016-11-04,"Kopa Products",TRUE,72,"RVS 10mm",5,2016-11-06,8,7,1080
"2301",2016-11-04,"Aga Scheepsbouw",TRUE,86,"RVS 7mm",5,2016-11-06,4,7,946
"2302",2016-11-04,"Borculo Maritieme Techniek",TRUE,117,"RVS 10mm",5,2016-11-06,7,1,936
"2303",2016-11-04,"BASKO",TRUE,89,"Staal 7mm",5,2016-11-06,9,3,1068
"2304",2016-10-31,"Proto Steel",TRUE,224,"Staal 7mm",10,2016-11-07,1,8,2016
"2305",2016-11-05,"Rico Metaal",TRUE,41,"RVS 7mm",5,2016-11-07,7,10,697
"2306",2016-11-05,"Office Builders",TRUE,87,"Staal 7mm",5,2016-11-07,10,6,1392
"2307",2016-11-05,"Special Scaffoldings",TRUE,98,"RVS 10mm",5,2016-11-07,7,7,1372
"2308",2016-11-05,"Proto Steel",TRUE,74,"RVS 10mm",5,2016-11-07,6,3,666
"2309",2016-10-12,"Borderwijk Industrial Processing",TRUE,104,"Staal 7mm",30,2016-11-08,1,4,520
"2310",2016-11-01,"Pol Opleggers",TRUE,82,"RVS 10mm",10,2016-11-08,5,7,984
"2311",2016-11-06,"Karel Nieuwdam",TRUE,157,"RVS 7mm",5,2016-11-08,6,9,2355
"2312",2016-11-06,"SODIA",TRUE,94,"RVS 10mm",5,2016-11-08,8,8,1504
"2313",2016-11-06,"Borderwijk Industrial Processing",TRUE,129,"RVS 10mm",5,2016-11-08,6,3,1161
"2314",2016-11-06,"Borculo Maritieme Techniek",TRUE,198,"RVS 10mm",5,2016-11-08,3,7,1980
"2315",2016-11-06,"Complete Technologies",TRUE,143,"RVS 10mm",5,2016-11-08,3,10,1859
"2316",2016-11-06,"Larson Automotive Engineering",TRUE,35,"RVS 7mm",5,2016-11-08,3,1,140
"2317",2016-11-06,"Metaalbouw Veluwe",TRUE,206,"RVS 7mm",5,2016-11-08,9,2,2266
"2318",2016-11-02,"Kopa Products",TRUE,89,"RVS 7mm",10,2016-11-09,8,9,1513
"2319",2016-11-02,"Larson Automotive Engineering",TRUE,129,"Staal 7mm",10,2016-11-09,6,5,1419
"2320",2016-11-02,"FTME",TRUE,38,"Staal 7mm",10,2016-11-09,5,3,304
"2321",2016-11-07,"CamCad",TRUE,142,"RVS 7mm",5,2016-11-09,3,3,852
"2322",2016-11-07,"Pyro Mechanics",TRUE,116,"RVS 10mm",5,2016-11-09,1,1,232
"2323",2016-11-07,"Kulong Machinery",TRUE,66,"RVS 7mm",5,2016-11-09,10,1,726
"2324",2016-11-07,"Larson Automotive Engineering",TRUE,77,"RVS 7mm",5,2016-11-09,10,1,847
"2325",2016-11-07,"Dutch Robot Builders",TRUE,62,"RVS 10mm",5,2016-11-09,1,1,124
"2326",2016-11-03,"Borderwijk Robotics",TRUE,34,"RVS 10mm",10,2016-11-10,1,8,306
"2327",2016-11-03,"Laardam Kasbouw",TRUE,113,"RVS 7mm",10,2016-11-10,8,4,1356
"2328",2016-11-08,"Proto Steel",TRUE,46,"Staal 7mm",5,2016-11-10,6,5,506
"2329",2016-11-08,"Pyro Mechanics",TRUE,75,"RVS 10mm",5,2016-11-10,5,7,900
"2330",2016-11-08,"Janssen Fencing",TRUE,173,"RVS 7mm",5,2016-11-10,8,1,1557
"2331",2016-11-08,"Borderwijk Industrial Processing",TRUE,136,"RVS 7mm",5,2016-11-10,9,10,2584
"2332",2016-11-08,"Metaalbouw Veluwe",TRUE,103,"RVS 10mm",5,2016-11-10,6,3,927
"2333",2016-11-08,"Largo Steel Constructions",TRUE,66,"RVS 10mm",5,2016-11-10,10,1,726
"2334",2016-10-15,"Larson Automotive Engineering",TRUE,107,"RVS 10mm",30,2016-11-11,7,4,1177
"2335",2016-11-04,"Rico Metaal",TRUE,88,"RVS 10mm",10,2016-11-11,5,3,704
"2336",2016-11-04,"Pyro Mechanics",TRUE,34,"RVS 10mm",10,2016-11-11,1,4,170
"2337",2016-11-09,"SODIA",TRUE,121,"Staal 7mm",5,2016-11-11,5,2,847
"2338",2016-11-09,"Pyro Mechanics",TRUE,91,"RVS 7mm",5,2016-11-11,8,1,819
"2339",2016-11-09,"Janssen Fencing",TRUE,153,"RVS 10mm",5,2016-11-11,9,1,1530
"2340",2016-11-09,"Kopa Products",TRUE,51,"RVS 7mm",5,2016-11-11,1,5,306
"2341",2016-11-09,"Waalwijk Machinebouw",TRUE,98,"RVS 7mm",5,2016-11-11,10,8,1764
"2342",2016-11-09,"Sandon Foodprocessing",TRUE,121,"RVS 7mm",5,2016-11-11,2,1,363
"2343",2016-11-09,"Borculo Maritieme Techniek",TRUE,111,"Staal 7mm",5,2016-11-11,4,2,666
"2344",2016-11-09,"BASKO",TRUE,31,"Staal 7mm",5,2016-11-11,5,6,341
"2345",2016-11-05,"Dai Compressors",TRUE,13,"RVS 10mm",10,2016-11-12,7,2,117
"2346",2016-11-10,"Rico Metaal",TRUE,85,"RVS 7mm",5,2016-11-12,9,10,1615
"2347",2016-11-10,"Kopa Products",TRUE,127,"RVS 10mm",5,2016-11-12,3,8,1397
"2348",2016-11-10,"Larson Automotive Engineering",TRUE,75,"RVS 10mm",5,2016-11-12,10,1,825
"2349",2016-11-10,"DTMetal",TRUE,150,"Staal 7mm",5,2016-11-12,9,9,2700
"2350",2016-11-10,"Pol Opleggers",TRUE,10,"RVS 10mm",5,2016-11-12,1,4,50
"2351",2016-11-10,"Waalwijk Machinebouw",TRUE,173,"RVS 10mm",5,2016-11-12,9,3,2076
"2352",2016-11-10,"Borderwijk Robotics",TRUE,155,"Staal 7mm",5,2016-11-12,1,1,310
"2353",2016-11-10,"Aga Scheepsbouw",TRUE,72,"Staal 7mm",5,2016-11-12,2,8,720
"2354",2016-11-10,"Borculo Maritieme Techniek",TRUE,134,"RVS 7mm",5,2016-11-12,5,5,1340
"2355",2016-11-10,"BASKO",TRUE,95,"RVS 7mm",5,2016-11-12,6,1,665
"2356",2016-11-06,"Krom BV",TRUE,217,"RVS 10mm",10,2016-11-13,7,9,3472
"2357",2016-11-06,"Scientific Machinery",TRUE,49,"RVS 10mm",10,2016-11-13,5,2,343
"2358",2016-11-06,"Wimmers Bouwketen",TRUE,77,"RVS 10mm",10,2016-11-13,6,5,847
"2359",2016-11-11,"Dai Compressors",TRUE,33,"Staal 7mm",5,2016-11-13,9,9,594
"2360",2016-11-11,"Waalwijk Machinebouw",TRUE,80,"RVS 7mm",5,2016-11-13,6,4,800
"2361",2016-11-11,"Dutch Robot Builders",TRUE,25,"RVS 10mm",5,2016-11-13,10,4,350
"2362",2016-11-11,"Complete Technologies",TRUE,59,"RVS 10mm",5,2016-11-13,2,5,413
"2363",2016-11-11,"Kuster Roasting Machines",TRUE,72,"RVS 10mm",5,2016-11-13,1,6,504
"2364",2016-11-11,"Secure Fencing",TRUE,155,"Staal 7mm",5,2016-11-13,3,7,1550
"2365",2016-11-07,"Rico Metaal",TRUE,86,"RVS 10mm",10,2016-11-14,1,6,602
"2366",2016-11-12,"Krom BV",TRUE,127,"RVS 10mm",5,2016-11-14,5,6,1397
"2367",2016-11-12,"Proto Steel",TRUE,50,"RVS 7mm",5,2016-11-14,8,6,700
"2368",2016-11-12,"Larson Automotive Engineering",TRUE,163,"RVS 10mm",5,2016-11-14,8,5,2119
"2369",2016-11-12,"Pol Opleggers",TRUE,116,"RVS 7mm",5,2016-11-14,8,7,1740
"2370",2016-11-12,"Hattink Spare Parts",TRUE,70,"RVS 7mm",5,2016-11-14,8,1,630
"2371",2016-11-12,"FTME",TRUE,189,"Staal 7mm",5,2016-11-14,8,10,3402
"2372",2016-11-08,"Dai Compressors",TRUE,92,"Staal 7mm",10,2016-11-15,5,3,736
"2373",2016-11-08,"Bart Speed and Safety",TRUE,83,"Staal 7mm",10,2016-11-15,1,9,830
"2374",2016-11-13,"SODIA",TRUE,82,"RVS 10mm",5,2016-11-15,1,10,902
"2375",2016-11-13,"Metaal Combinatie Kanfort",TRUE,117,"RVS 10mm",5,2016-11-15,10,9,2223
"2376",2016-11-13,"Janssen Fencing",TRUE,22,"RVS 10mm",5,2016-11-15,4,3,154
"2377",2016-11-13,"Sandon Foodprocessing",TRUE,129,"Staal 7mm",5,2016-11-15,6,8,1806
"2378",2016-11-13,"Borculo Maritieme Techniek",TRUE,101,"RVS 10mm",5,2016-11-15,10,5,1515
"2379",2016-11-13,"BASKO",TRUE,109,"RVS 10mm",5,2016-11-15,9,2,1199
"2380",2016-11-13,"Secure Fencing",TRUE,6,"Staal 7mm",5,2016-11-15,6,10,96
"2381",2016-11-13,"FTME",TRUE,27,"RVS 7mm",5,2016-11-15,5,3,216
"2382",2016-11-14,"Karel Nieuwdam",TRUE,166,"RVS 10mm",5,2016-11-16,5,3,1328
"2383",2016-11-10,"Metaalbouw Veluwe",TRUE,108,"Staal 7mm",10,2016-11-17,10,4,1512
"2384",2016-11-15,"KSW",TRUE,148,"RVS 10mm",5,2016-11-17,6,1,1036
"2385",2016-11-15,"Laardam Kasbouw",TRUE,84,"RVS 7mm",5,2016-11-17,8,4,1008
"2386",2016-11-15,"Andersen Koeltechnologie",TRUE,125,"RVS 7mm",5,2016-11-17,6,6,1500
"2387",2016-11-15,"Kuster Roasting Machines",TRUE,78,"RVS 10mm",5,2016-11-17,6,6,936
"2388",2016-11-15,"KSW",TRUE,39,"RVS 10mm",5,2016-11-17,6,4,390
"2389",2016-11-15,"Special Scaffoldings",TRUE,179,"RVS 7mm",5,2016-11-17,6,10,2864
"2390",2016-10-22,"Kuster Roasting Machines",TRUE,180,"RVS 10mm",30,2016-11-18,5,8,2340
"2391",2016-11-11,"Karel Nieuwdam",TRUE,110,"RVS 10mm",10,2016-11-18,5,10,1650
"2392",2016-11-11,"SODIA",TRUE,6,"Staal 7mm",10,2016-11-18,5,5,60
"2393",2016-11-11,"Mink Industrial Metal Ware",TRUE,51,"RVS 7mm",10,2016-11-18,1,6,357
"2394",2016-11-16,"Janssen Fencing",TRUE,22,"RVS 10mm",5,2016-11-18,8,8,352
"2395",2016-11-16,"BASKO",TRUE,151,"RVS 10mm",5,2016-11-18,8,3,1661
"2396",2016-11-16,"Mink Industrial Metal Ware",TRUE,64,"RVS 10mm",5,2016-11-18,7,4,704
"2397",2016-11-16,"Kulong Machinery",TRUE,93,"RVS 10mm",5,2016-11-18,5,6,1023
"2398",2016-11-12,"Office Builders",TRUE,165,"RVS 10mm",10,2016-11-19,1,8,1485
"2399",2016-11-12,"Breda Containerbouw",TRUE,105,"Staal 7mm",10,2016-11-19,6,4,1050
"2400",2016-11-17,"Metaal Combinatie Kanfort",TRUE,77,"RVS 10mm",5,2016-11-19,5,2,539
"2401",2016-11-17,"Kulong Machinery",TRUE,133,"RVS 7mm",5,2016-11-19,6,3,1197
"2402",2016-11-17,"Borderwijk Industrial Processing",TRUE,92,"RVS 10mm",5,2016-11-19,9,1,920
"2403",2016-11-17,"BASKO",TRUE,143,"RVS 7mm",5,2016-11-19,5,1,858
"2404",2016-11-17,"Secure Fencing",TRUE,87,"RVS 10mm",5,2016-11-19,1,5,522
"2405",2016-11-17,"BASKO",TRUE,35,"RVS 10mm",5,2016-11-19,2,6,280
"2406",2016-10-24,"Kulong Machinery",TRUE,134,"Staal 7mm",30,2016-11-20,10,4,1876
"2407",2016-10-24,"Mink Industrial Metal Ware",TRUE,115,"RVS 10mm",30,2016-11-20,6,10,1840
"2408",2016-11-13,"KSW",TRUE,193,"RVS 10mm",10,2016-11-20,8,2,1930
"2409",2016-11-13,"Laardam Kasbouw",TRUE,252,"RVS 10mm",10,2016-11-20,7,3,2520
"2410",2016-11-13,"Sion Engineering",TRUE,27,"RVS 10mm",10,2016-11-20,3,5,216
"2411",2016-11-13,"CamCad",TRUE,65,"RVS 10mm",10,2016-11-20,5,7,780
"2412",2016-11-18,"Rico Metaal",TRUE,96,"RVS 7mm",5,2016-11-20,9,2,1056
"2413",2016-11-18,"Metaal Combinatie Kanfort",TRUE,66,"Staal 7mm",5,2016-11-20,8,7,990
"2414",2016-11-18,"Proto Steel",TRUE,130,"RVS 7mm",5,2016-11-20,4,7,1430
"2415",2016-11-18,"Kopa Products",TRUE,121,"Staal 7mm",5,2016-11-20,1,9,1210
"2416",2016-11-18,"DTMetal",TRUE,19,"RVS 10mm",5,2016-11-20,3,5,152
"2417",2016-11-18,"King Truck Parts",TRUE,124,"RVS 10mm",5,2016-11-20,8,8,1984
"2418",2016-11-18,"Sion Engineering",TRUE,97,"RVS 10mm",5,2016-11-20,3,4,679
"2419",2016-11-18,"Kuster Roasting Machines",TRUE,121,"RVS 10mm",5,2016-11-20,2,10,1452
"2420",2016-11-18,"Mink Industrial Metal Ware",TRUE,41,"RVS 10mm",5,2016-11-20,10,6,656
"2421",2016-11-18,"FTME",TRUE,68,"RVS 10mm",5,2016-11-20,7,9,1088
"2422",2016-11-14,"CamCad",TRUE,87,"RVS 10mm",10,2016-11-21,8,10,1566
"2423",2016-11-14,"Proto Steel",TRUE,137,"Staal 7mm",10,2016-11-21,7,3,1370
"2424",2016-11-14,"Larson Automotive Engineering",TRUE,96,"RVS 7mm",10,2016-11-21,5,8,1248
"2425",2016-11-14,"Hattink Spare Parts",TRUE,35,"RVS 7mm",10,2016-11-21,9,7,560
"2426",2016-11-19,"Dai Compressors",TRUE,71,"Staal 7mm",5,2016-11-21,3,8,781
"2427",2016-11-19,"Aga Scheepsbouw",TRUE,105,"RVS 7mm",5,2016-11-21,4,3,735
"2428",2016-11-19,"Sion Engineering",TRUE,61,"RVS 10mm",5,2016-11-21,1,10,671
"2429",2016-11-19,"FTME",TRUE,118,"RVS 7mm",5,2016-11-21,4,6,1180
"2430",2016-11-15,"Kopa Products",TRUE,118,"RVS 7mm",10,2016-11-22,7,4,1298
"2431",2016-11-20,"KSW",TRUE,83,"RVS 7mm",5,2016-11-22,8,4,996
"2432",2016-11-16,"Bart Speed and Safety",TRUE,115,"RVS 10mm",10,2016-11-23,2,3,575
"2433",2016-11-21,"Janssen Fencing",TRUE,47,"Staal 7mm",5,2016-11-23,1,3,188
"2434",2016-11-21,"Kopa Products",TRUE,89,"Staal 7mm",5,2016-11-23,2,2,356
"2435",2016-11-21,"DTMetal",TRUE,61,"RVS 10mm",5,2016-11-23,5,4,549
"2436",2016-11-21,"Bart Speed and Safety",TRUE,64,"RVS 10mm",5,2016-11-23,1,7,512
"2437",2016-11-21,"Metaalbouw Veluwe",TRUE,77,"RVS 10mm",5,2016-11-23,3,2,385
"2438",2016-11-21,"Aga Scheepsbouw",TRUE,148,"Staal 7mm",5,2016-11-23,6,6,1776
"2439",2016-11-21,"Kimble Building Site Logistics",TRUE,31,"RVS 10mm",5,2016-11-23,1,8,279
"2440",2016-10-28,"Pol Opleggers",TRUE,128,"RVS 10mm",30,2016-11-24,8,6,1792
"2441",2016-11-17,"DTMetal",TRUE,117,"RVS 10mm",10,2016-11-24,2,4,702
"2442",2016-11-22,"Borderwijk Industrial Processing",TRUE,105,"RVS 7mm",5,2016-11-24,2,8,1050
"2443",2016-11-22,"Wimmers Bouwketen",TRUE,180,"RVS 10mm",5,2016-11-24,8,4,2160
"2444",2016-11-18,"Borculo Maritieme Techniek",TRUE,111,"Staal 7mm",10,2016-11-25,9,8,1887
"2445",2016-11-18,"Dutch Robot Builders",TRUE,61,"RVS 10mm",10,2016-11-25,8,1,549
"2446",2016-11-23,"KSW",TRUE,64,"RVS 10mm",5,2016-11-25,6,10,1024
"2447",2016-11-23,"Borderwijk Robotics",TRUE,65,"RVS 10mm",5,2016-11-25,2,10,780
"2448",2016-11-23,"Metaalbouw Veluwe",TRUE,152,"RVS 10mm",5,2016-11-25,7,7,2128
"2449",2016-11-23,"Breda Containerbouw",TRUE,218,"RVS 10mm",5,2016-11-25,3,6,1962
"2450",2016-11-24,"DTMetal",TRUE,81,"RVS 7mm",5,2016-11-26,7,5,972
"2451",2016-11-24,"Pol Opleggers",TRUE,149,"Staal 7mm",5,2016-11-26,5,7,1788
"2452",2016-11-24,"Bart Speed and Safety",TRUE,107,"RVS 7mm",5,2016-11-26,7,1,856
"2453",2016-11-24,"Waalwijk Machinebouw",TRUE,41,"RVS 7mm",5,2016-11-26,6,5,451
"2454",2016-11-24,"Borderwijk Industrial Processing",TRUE,58,"Staal 7mm",5,2016-11-26,5,5,580
"2455",2016-11-20,"Larson Automotive Engineering",TRUE,102,"RVS 7mm",10,2016-11-27,9,10,1938
"2456",2016-11-20,"Laardam Kasbouw",TRUE,101,"RVS 7mm",10,2016-11-27,3,6,909
"2457",2016-11-25,"Krom BV",TRUE,135,"Staal 7mm",5,2016-11-27,6,8,1890
"2458",2016-11-25,"Janssen Fencing",TRUE,151,"RVS 7mm",5,2016-11-27,3,3,906
"2459",2016-11-25,"DTMetal",TRUE,146,"RVS 10mm",5,2016-11-27,4,5,1314
"2460",2016-11-25,"Bart Speed and Safety",TRUE,156,"RVS 10mm",5,2016-11-27,2,10,1872
"2461",2016-11-25,"Aga Scheepsbouw",TRUE,104,"RVS 7mm",5,2016-11-27,6,5,1144
"2462",2016-11-25,"Borculo Maritieme Techniek",TRUE,87,"RVS 10mm",5,2016-11-27,4,7,957
"2463",2016-11-25,"Kuster Roasting Machines",TRUE,128,"RVS 7mm",5,2016-11-27,5,7,1536
"2464",2016-11-25,"Kimble Building Site Logistics",TRUE,122,"RVS 7mm",5,2016-11-27,3,6,1098
"2465",2016-11-25,"Karel Nieuwdam",TRUE,27,"Staal 7mm",5,2016-11-27,10,3,351
"2466",2016-11-01,"Borderwijk Robotics",TRUE,102,"Staal 7mm",30,2016-11-28,4,6,1020
"2467",2016-11-21,"CamCad",TRUE,70,"Staal 7mm",10,2016-11-28,1,1,140
"2468",2016-11-21,"KSW",TRUE,11,"Staal 7mm",10,2016-11-28,7,1,88
"2469",2016-11-21,"Borculo Maritieme Techniek",TRUE,134,"RVS 10mm",10,2016-11-28,10,4,1876
"2470",2016-11-26,"KSW",TRUE,99,"RVS 10mm",5,2016-11-28,4,1,495
"2471",2016-11-26,"Metaal Combinatie Kanfort",TRUE,140,"RVS 10mm",5,2016-11-28,10,6,2240
"2472",2016-11-26,"Kulong Machinery",TRUE,141,"Staal 7mm",5,2016-11-28,1,8,1269
"2473",2016-11-26,"Larson Automotive Engineering",TRUE,109,"RVS 10mm",5,2016-11-28,1,9,1090
"2474",2016-11-26,"Pol Opleggers",TRUE,115,"RVS 10mm",5,2016-11-28,4,4,920
"2475",2016-11-26,"Office Builders",TRUE,85,"RVS 10mm",5,2016-11-28,9,8,1445
"2476",2016-11-26,"Borculo Maritieme Techniek",TRUE,146,"RVS 7mm",5,2016-11-28,2,6,1168
"2477",2016-11-22,"Pyro Mechanics",TRUE,88,"Staal 7mm",10,2016-11-29,8,6,1232
"2478",2016-11-22,"Borculo Maritieme Techniek",TRUE,102,"RVS 10mm",10,2016-11-29,4,3,714
"2479",2016-11-27,"Proto Steel",TRUE,104,"RVS 10mm",5,2016-11-29,9,1,1040
"2480",2016-11-27,"Larson Automotive Engineering",TRUE,169,"RVS 10mm",5,2016-11-29,1,1,338
"2481",2016-11-27,"BASKO",TRUE,73,"RVS 10mm",5,2016-11-29,3,6,657
"2482",2016-11-27,"Kuster Roasting Machines",TRUE,139,"RVS 10mm",5,2016-11-29,4,9,1807
"2483",2016-11-27,"Secure Fencing",TRUE,59,"RVS 10mm",5,2016-11-29,8,8,944
"2484",2016-11-23,"Wimmers Bouwketen",TRUE,102,"RVS 10mm",10,2016-11-30,1,9,1020
"2485",2016-11-23,"Mink Industrial Metal Ware",TRUE,86,"Staal 7mm",10,2016-11-30,5,6,946
"2486",2016-11-28,"Krom BV",TRUE,51,"Staal 7mm",5,2016-11-30,8,5,663
"2487",2016-11-28,"Proto Steel",TRUE,121,"Staal 7mm",5,2016-11-30,2,6,968
"2488",2016-11-28,"Borderwijk Industrial Processing",TRUE,49,"Staal 7mm",5,2016-11-30,3,2,245
"2489",2016-11-28,"Dutch Robot Builders",TRUE,106,"RVS 10mm",5,2016-11-30,9,8,1802
"2490",2016-11-28,"Sion Engineering",TRUE,75,"Staal 7mm",5,2016-11-30,6,6,900
"2491",2016-11-29,"Pyro Mechanics",TRUE,100,"RVS 7mm",5,2016-12-01,4,3,700
"2492",2016-11-29,"Special Scaffoldings",TRUE,178,"RVS 10mm",5,2016-12-01,10,10,3560
"2493",2016-11-29,"Borderwijk Industrial Processing",TRUE,94,"RVS 10mm",5,2016-12-01,5,1,564
"2494",2016-11-29,"Aga Scheepsbouw",TRUE,102,"RVS 10mm",5,2016-12-01,1,6,714
"2495",2016-11-29,"BASKO",TRUE,92,"Staal 7mm",5,2016-12-01,1,3,368
"2496",2016-11-29,"Complete Technologies",TRUE,98,"Staal 7mm",5,2016-12-01,3,3,588
"2497",2016-11-25,"Borderwijk Robotics",TRUE,113,"RVS 10mm",10,2016-12-02,7,8,1695
"2498",2016-11-25,"BASKO",TRUE,65,"Staal 7mm",10,2016-12-02,8,2,650
"2499",2016-11-30,"KSW",TRUE,146,"RVS 10mm",5,2016-12-02,8,1,1314
"2500",2016-11-30,"SODIA",TRUE,74,"RVS 10mm",5,2016-12-02,2,4,444
"2501",2016-11-30,"Metaal Combinatie Kanfort",TRUE,143,"RVS 10mm",5,2016-12-02,8,4,1716
"2502",2016-11-30,"Kulong Machinery",TRUE,56,"RVS 7mm",5,2016-12-02,5,5,560
"2503",2016-11-30,"Pol Opleggers",TRUE,103,"RVS 10mm",5,2016-12-02,3,7,1030
"2504",2016-11-30,"Bart Speed and Safety",TRUE,80,"RVS 10mm",5,2016-12-02,6,3,720
"2505",2016-11-30,"Aga Scheepsbouw",TRUE,128,"Staal 7mm",5,2016-12-02,10,6,2048
"2506",2016-11-30,"Kuster Roasting Machines",TRUE,116,"Staal 7mm",5,2016-12-02,9,4,1508
"2507",2016-11-30,"Secure Fencing",TRUE,108,"RVS 10mm",5,2016-12-02,3,10,1404
"2508",2016-11-30,"Mink Industrial Metal Ware",TRUE,163,"RVS 10mm",5,2016-12-02,4,3,1141
"2509",2016-11-26,"Staalwerk Leuth",TRUE,186,"RVS 10mm",10,2016-12-03,7,5,2232
"2510",2016-11-26,"BASKO",TRUE,120,"RVS 7mm",10,2016-12-03,2,7,1080
"2511",2016-12-01,"Krom BV",TRUE,125,"Staal 7mm",5,2016-12-03,1,6,875
"2512",2016-12-01,"Karel Nieuwdam",TRUE,165,"RVS 10mm",5,2016-12-03,10,1,1815
"2513",2016-12-01,"SODIA",TRUE,71,"RVS 7mm",5,2016-12-03,1,2,213
"2514",2016-12-01,"Hattink Spare Parts",TRUE,53,"RVS 10mm",5,2016-12-03,1,6,371
"2515",2016-12-01,"Laardam Kasbouw",TRUE,112,"Staal 7mm",5,2016-12-03,1,8,1008
"2516",2016-12-01,"Dutch Robot Builders",TRUE,63,"RVS 10mm",5,2016-12-03,3,7,630
"2517",2016-12-01,"Largo Steel Constructions",TRUE,100,"RVS 7mm",5,2016-12-03,8,2,1000
"2518",2016-11-27,"Rico Metaal",TRUE,86,"RVS 10mm",10,2016-12-04,2,9,946
"2519",2016-11-27,"DTMetal",TRUE,126,"Staal 7mm",10,2016-12-04,1,2,378
"2520",2016-12-02,"Krom BV",TRUE,53,"Staal 7mm",5,2016-12-04,3,9,636
"2521",2016-12-02,"Kimble Building Site Logistics",TRUE,92,"RVS 7mm",5,2016-12-04,3,5,736
"2522",2016-12-02,"Borderwijk Robotics",TRUE,186,"RVS 7mm",5,2016-12-04,7,4,2046
"2523",2016-12-02,"Metaalbouw Veluwe",TRUE,75,"RVS 7mm",5,2016-12-04,3,5,600
"2524",2016-11-28,"Breda Containerbouw",TRUE,99,"RVS 7mm",10,2016-12-05,10,8,1782
"2525",2016-11-28,"Rico Metaal",TRUE,81,"RVS 7mm",10,2016-12-05,8,10,1458
"2526",2016-12-03,"Karel Nieuwdam",TRUE,178,"RVS 10mm",5,2016-12-05,8,6,2492
"2527",2016-12-03,"Proto Steel",TRUE,115,"RVS 7mm",5,2016-12-05,2,3,575
"2528",2016-12-03,"DTMetal",TRUE,26,"RVS 10mm",5,2016-12-05,8,6,364
"2529",2016-12-03,"Special Scaffoldings",TRUE,130,"RVS 10mm",5,2016-12-05,8,9,2210
"2530",2016-12-03,"Bart Speed and Safety",TRUE,185,"Staal 7mm",5,2016-12-05,8,3,2035
"2531",2016-12-03,"Metaalbouw Veluwe",TRUE,83,"RVS 10mm",5,2016-12-05,3,1,332
"2532",2016-12-03,"Kimble Building Site Logistics",TRUE,121,"RVS 7mm",5,2016-12-05,1,10,1331
"2533",2016-12-03,"Mink Industrial Metal Ware",TRUE,161,"RVS 10mm",5,2016-12-05,2,2,644
"2534",2016-11-29,"Borderwijk Robotics",TRUE,193,"RVS 10mm",10,2016-12-06,5,1,1158
"2535",2016-11-29,"Mink Industrial Metal Ware",TRUE,104,"RVS 10mm",10,2016-12-06,3,1,416
"2536",2016-12-04,"Pol Opleggers",TRUE,98,"RVS 10mm",5,2016-12-06,7,8,1470
"2537",2016-12-04,"Kuster Roasting Machines",TRUE,186,"RVS 10mm",5,2016-12-06,10,2,2232
"2538",2016-12-04,"Secure Fencing",TRUE,147,"Staal 7mm",5,2016-12-06,6,5,1617
"2539",2016-12-04,"Mink Industrial Metal Ware",TRUE,112,"RVS 7mm",5,2016-12-06,9,6,1680
"2540",2016-12-04,"FTME",TRUE,81,"RVS 10mm",5,2016-12-06,4,5,729
"2541",2016-11-10,"Wimmers Bouwketen",TRUE,164,"RVS 10mm",30,2016-12-07,1,1,328
"2542",2016-11-30,"Larson Automotive Engineering",TRUE,117,"RVS 7mm",10,2016-12-07,4,6,1170
"2543",2016-11-30,"FTME",TRUE,103,"RVS 10mm",10,2016-12-07,4,6,1030
"2544",2016-12-05,"Dutch Robot Builders",TRUE,75,"RVS 7mm",5,2016-12-07,1,4,375
"2545",2016-12-05,"Mink Industrial Metal Ware",TRUE,81,"RVS 7mm",5,2016-12-07,5,1,486
"2546",2016-11-11,"FTME",TRUE,140,"RVS 10mm",30,2016-12-08,3,2,700
"2547",2016-11-11,"Aga Scheepsbouw",TRUE,161,"Staal 7mm",30,2016-12-08,8,2,1610
"2548",2016-12-01,"KSW",TRUE,50,"Staal 7mm",10,2016-12-08,5,6,550
"2549",2016-12-01,"Kopa Products",TRUE,47,"RVS 10mm",10,2016-12-08,8,7,705
"2550",2016-12-01,"DTMetal",TRUE,166,"RVS 10mm",10,2016-12-08,3,3,996
"2551",2016-12-06,"Proto Steel",TRUE,198,"RVS 10mm",5,2016-12-08,1,6,1386
"2552",2016-12-06,"Railtron",TRUE,153,"RVS 10mm",5,2016-12-08,7,10,2601
"2553",2016-12-06,"Kimble Building Site Logistics",TRUE,77,"RVS 7mm",5,2016-12-08,9,9,1386
"2554",2016-12-02,"Proto Steel",TRUE,127,"Staal 7mm",10,2016-12-09,4,3,889
"2555",2016-12-02,"Aga Scheepsbouw",TRUE,156,"RVS 10mm",10,2016-12-09,8,1,1404
"2556",2016-12-07,"Staalwerk Leuth",TRUE,145,"RVS 10mm",5,2016-12-09,6,2,1160
